,row,location,treatmdollar,treatmmin,treatflyer,treatinfo,treatv,solicitor,voterin2010,hour,nosolsign,toeliminate,dnd,votedin2010,votedin2008,friendsask2010,relativesask2010,coworkersask2010,peopleask2010,friendsask2008,relativesask2008,treatment,saidyes,coworkersask2008,peopleask2008,charity,date,year,answer,dhhRep,dhhDem
1653,1623,Evanston,0,5,We,V,V,Peter Y,1,14,0,1,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1654,1619,Evanston,0,5,We,V,V,Peter Y,1,14,0,1,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1655,1624,Evanston,0,5,We,V,V,Peter Y,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1656,1625,Evanston,0,5,We,V,V,Peter Y,1,14,1,1,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1657,1626,Evanston,0,5,We,V,V,Peter Y,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,We-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1658,1627,Evanston,0,5,We,V,V,Peter Y,1,14,0,0,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-17,2011,1,False,False
1659,1620,Evanston,0,5,We,V,V,Peter Y,1,14,0,1,0,,,,,,,,,We-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1660,1628,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,0,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1661,1632,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1662,1633,Evanston,10,5,W,V,Nv,Peter Y,0,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1663,1629,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,W-10d5m,1,,,Sv2011,2011-07-17,2011,1,False,True
1664,1634,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1665,1635,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1666,1630,Evanston,10,5,W,V,Nv,Peter Y,0,14,0,0,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,1,False,False
1667,1636,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1668,1631,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1669,1637,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1670,1638,Evanston,10,5,W,V,Nv,Peter Y,1,14,0,1,0,,,,,,,,,W-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1671,1691,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1672,1685,Evanston,0,5,Nw,No,Nv,Jonathanf,0,13,1,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1673,1692,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1674,1686,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1675,1687,Evanston,0,5,Nw,No,Nv,Jonathanf,0,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1676,1693,Evanston,0,5,Nw,No,Nv,Jonathanf,0,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1677,1688,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,,,Nw-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1678,1689,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1679,1694,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1680,1695,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1681,1696,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1682,1697,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1683,1690,Evanston,0,5,Nw,No,Nv,Jonathanf,1,13,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,1,True,True
1684,1703,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1685,1698,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,True
1686,1704,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1687,1705,Evanston,10,10,W,V,V,Jonathanf,0,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1688,1706,Evanston,10,10,W,V,V,Jonathanf,0,13,1,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1689,1699,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1690,1700,Evanston,10,10,W,V,V,Jonathanf,0,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1691,1707,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1692,1708,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1693,1709,Evanston,10,10,W,V,V,Jonathanf,1,13,1,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1694,1701,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1695,1702,Evanston,10,10,W,V,V,Jonathanf,1,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1696,1710,Evanston,10,10,W,V,V,Jonathanf,0,13,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1697,1711,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1698,1719,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,1,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1699,1712,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1700,1720,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,1,False,True
1701,1721,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,1,False,False
1702,1713,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1703,1714,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1704,1715,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1705,1722,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1706,1716,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1707,1723,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1708,1717,Evanston,0,5,Nw,V,Nv,Jonathanf,1,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1709,1718,Evanston,0,5,Nw,V,Nv,Jonathanf,0,14,0,0,0,,,,,,,,,Nw-0d5m,0,,,Sv2011,2011-07-17,2011,1,True,True
1710,1435,Evanston,10,5,We,No,V,Stephanie,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1711,1436,Evanston,10,5,We,No,V,Stephanie,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1712,1437,Evanston,10,5,We,No,V,Stephanie,0,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1713,1438,Evanston,10,5,We,No,V,Stephanie,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1714,1439,Evanston,10,5,We,No,V,Stephanie,1,14,0,0,0,,,,,,,,,We-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1715,1440,Evanston,10,10,Ooe,V,Nv,Stephanie,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Ooe-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,False
1716,1441,Evanston,10,10,Ooe,V,Nv,Stephanie,1,14,0,0,0,,,,,,,,,Ooe-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1717,1442,Evanston,10,10,Ooe,V,Nv,Stephanie,1,14,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,,,Ooe-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,True
1718,1464,Evanston,0,5,W,V,Nv,Edward,1,13,0,0,0,1.0,1.0,5.0,3.0,0.0,0.0,,,W-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1719,1465,Evanston,0,5,W,V,Nv,Edward,1,13,0,0,0,1.0,1.0,0.0,2.0,4.0,0.0,,,W-0d5m,1,,,Sv2011,2011-07-17,2011,1,True,False
1720,1466,Evanston,0,5,W,V,Nv,Edward,1,13,1,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1721,1468,Evanston,0,5,W,V,Nv,Edward,1,13,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1722,1469,Evanston,0,5,W,V,Nv,Edward,1,13,0,0,0,,,,,,,,,W-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1723,1470,Evanston,10,10,W,No,Nv,Edward,1,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1724,1471,Evanston,0,5,Oo,V,Nv,Edward,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1725,1472,Evanston,0,5,Oo,V,Nv,Edward,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,True
1726,1473,Evanston,0,5,Oo,V,Nv,Edward,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1727,1829,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1728,1830,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1729,1831,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1730,1832,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1731,1833,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1732,1825,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1733,1834,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1734,1835,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1735,1836,Evanston,10,10,We,V,V,Bryant,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1736,1837,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1737,1826,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1738,1827,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,False
1739,1828,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1740,1844,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1741,1838,Evanston,10,10,We,V,V,Bryant,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1742,1839,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1743,1840,Evanston,10,10,We,V,V,Bryant,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1744,1845,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1745,1846,Evanston,10,10,We,V,V,Bryant,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1746,1847,Evanston,10,10,We,V,V,Bryant,0,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1747,1848,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1748,1841,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1749,1849,Evanston,10,10,We,V,V,Bryant,1,11,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1750,1842,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1751,1850,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1752,1843,Evanston,10,10,We,V,V,Bryant,1,11,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1753,1770,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1754,1777,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1755,1778,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1756,1771,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1757,1772,Evanston,10,5,Nw,No,V,James,1,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1758,1779,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1759,1780,Evanston,10,5,Nw,No,V,James,1,13,1,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1760,1781,Evanston,10,5,Nw,No,V,James,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1761,1773,Evanston,10,5,Nw,No,V,James,1,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1762,1774,Evanston,10,5,Nw,No,V,James,0,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1763,1775,Evanston,10,5,Nw,No,V,James,1,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1764,1776,Evanston,10,5,Nw,No,V,James,1,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1765,1783,Evanston,10,5,Nw,No,V,James,1,13,0,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1766,1784,Evanston,10,10,We,V,Nv,James,0,13,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,False
1767,1785,Evanston,10,10,We,V,Nv,James,1,13,0,0,0,1.0,1.0,2.0,0.0,1.0,0.0,,,We-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,True
1768,1786,Evanston,10,10,W,No,Nv,James,0,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,W-10d10m,1,,,Sv2011,2011-07-17,2011,1,False,False
1769,1790,Evanston,10,10,W,No,Nv,James,0,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1770,1787,Evanston,10,10,W,No,Nv,James,1,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1771,1791,Evanston,10,10,W,No,Nv,James,1,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1772,1792,Evanston,10,10,W,No,Nv,James,1,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1773,1793,Evanston,10,10,W,No,Nv,James,1,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,True,False
1774,1788,Evanston,10,10,W,No,Nv,James,0,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1775,1794,Evanston,10,10,W,No,Nv,James,1,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1776,1795,Evanston,10,10,W,No,Nv,James,0,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1777,1796,Evanston,10,10,W,No,Nv,James,0,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1778,1789,Evanston,10,10,W,No,Nv,James,0,14,0,0,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
1779,1797,Evanston,10,10,W,No,Nv,James,0,14,0,1,0,,,,,,,,,W-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1780,1798,Evanston,10,5,Oo,V,V,James,0,14,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1781,1799,Evanston,10,5,Oo,V,V,James,1,14,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1782,1800,Evanston,10,5,Oo,V,V,James,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Oo-10d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1783,1855,Evanston,10,5,Oo,No,V,Bryant,1,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1784,1851,Evanston,10,5,Oo,No,V,Bryant,1,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1785,1852,Evanston,10,5,Oo,No,V,Bryant,0,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1786,1853,Evanston,10,5,Oo,No,V,Bryant,1,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1787,1856,Evanston,10,5,Oo,No,V,Bryant,1,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1788,1857,Evanston,10,5,Oo,No,V,Bryant,1,13,0,0,0,1.0,1.0,5.0,8.0,5.0,0.0,,,Oo-10d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1789,1854,Evanston,10,5,Oo,No,V,Bryant,1,13,0,1,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1790,1858,Evanston,10,5,Oo,No,V,Bryant,1,13,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1791,1859,Evanston,10,5,Oo,No,V,Bryant,1,13,0,0,0,,,,,,,,,Oo-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1792,1865,Evanston,10,5,Nw,No,Nv,Bryant,1,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1793,1860,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1794,1861,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1795,1866,Evanston,10,5,Nw,No,Nv,Bryant,0,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,True
1796,1867,Evanston,10,5,Nw,No,Nv,Bryant,1,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1797,1868,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1798,1862,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1799,1869,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,1,True,False
1800,1863,Evanston,10,5,Nw,No,Nv,Bryant,1,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1801,1864,Evanston,10,5,Nw,No,Nv,Bryant,1,13,0,0,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1802,1870,Evanston,10,5,Nw,No,Nv,Bryant,1,13,1,1,0,,,,,,,,,Nw-10d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1803,1876,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,,,Oo-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1804,1871,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,1,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1805,1872,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,1,False,False
1806,1877,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1807,1873,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,1.0,1.0,5.0,0.0,4.0,0.0,,,Oo-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1808,1878,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,1,False,False
1809,1874,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,1,1,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1810,1875,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,1,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,False,False
1811,1879,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,,,,,,,,,Oo-0d5m,0,,,Sv2011,2011-07-17,2011,0,True,False
1812,1880,Evanston,0,5,Oo,No,Nv,Bryant,1,14,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,,Oo-0d5m,1,,,Sv2011,2011-07-17,2011,1,False,False
1813,1724,Evanston,10,10,We,V,V,Jonathanf,1,14,1,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1814,1728,Evanston,10,10,We,V,V,Jonathanf,1,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1815,1729,Evanston,10,10,We,V,V,Jonathanf,1,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1816,1725,Evanston,10,10,We,V,V,Jonathanf,0,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1817,1730,Evanston,10,10,We,V,V,Jonathanf,1,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1818,1726,Evanston,10,10,We,V,V,Jonathanf,1,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1819,1731,Evanston,10,10,We,V,V,Jonathanf,1,14,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,False
1820,1732,Evanston,10,10,We,V,V,Jonathanf,0,14,0,0,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,1,False,False
1821,1727,Evanston,10,10,We,V,V,Jonathanf,1,14,0,1,0,,,,,,,,,We-10d10m,0,,,Sv2011,2011-07-17,2011,0,False,True
